local_date,"gas price, gbp/mmbtu","coal price, gbp/tonne","carbon price, gbp/tonne"
1/6/2012,5.28,71.52,10.13
1/7/2012,5.28,71.52,10.13
1/8/2012,5.28,71.52,10.13
1/9/2012,5.46,70.8,10.23
1/10/2012,5.39,70.28,10.58
1/11/2012,5.45,70.43,10.55
1/12/2012,5.53,70.34,10.71
1/13/2012,5.52,69.32,10.51
1/14/2012,5.52,69.32,10.51
1/15/2012,5.52,69.32,10.51
1/16/2012,5.32,67.65,10.28
1/17/2012,5.23,67.93,10.32
1/18/2012,5.22,68.57,10.43
1/19/2012,5.23,68.66,10.85
1/20/2012,5.35,68.5,10.76
1/21/2012,5.35,68.5,10.76
1/22/2012,5.35,68.5,10.76
1/23/2012,5.4,68.07,10.69
1/24/2012,5.43,68.07,11.07
1/25/2012,5.45,68.11,11.12
1/26/2012,5.45,67.59,11.14
1/27/2012,5.84,67.53,11.56
1/28/2012,5.84,67.53,11.56
1/29/2012,5.84,67.53,11.56
1/30/2012,6.09,67.28,11.36
1/31/2012,6.08,65.18,11.43
2/1/2012,6.3,63.72,11.8
2/2/2012,6.88,64.19,12.03
2/3/2012,7.48,64.05,11.84
2/4/2012,7.48,64.05,11.84
2/5/2012,7.48,64.05,11.84
2/6/2012,8.52,63.79,11.99
2/7/2012,10.05,62.91,12.05
2/8/2012,7.1,62.53,11.76
2/9/2012,7.5,62.46,11.52
2/10/2012,7.23,62.38,11.4
2/11/2012,7.23,62.38,11.4
2/12/2012,7.23,62.38,11.4
2/13/2012,5.7,62.12,11.17
2/14/2012,5.73,62.99,11.54
2/15/2012,5.78,62.83,11.73
2/16/2012,5.74,62.8,12.25
2/17/2012,5.79,62.69,12.46
2/18/2012,5.79,62.69,12.46
2/19/2012,5.79,62.69,12.46
2/20/2012,5.71,62.63,12.07
2/21/2012,5.75,62.8,12.46
2/22/2012,5.93,63.47,12.5
2/23/2012,5.91,63.37,12.27
2/24/2012,5.99,62.69,12.73
2/25/2012,5.99,62.69,12.73
2/26/2012,5.99,62.69,12.73
2/27/2012,6.11,63.6,12.83
2/28/2012,6,62.6,12.42
2/29/2012,5.9,61.12,11.91
3/1/2012,5.83,60.76,12.15
3/2/2012,5.85,60.9,12.3
3/3/2012,5.85,60.9,12.3
3/4/2012,5.85,60.9,12.3
3/5/2012,5.8,60.96,12.14
3/6/2012,5.74,61.48,11.87
3/7/2012,5.76,62.01,11.92
3/8/2012,5.94,62.06,11.83
3/9/2012,5.91,62.23,11.53
3/10/2012,5.91,62.23,11.53
3/11/2012,5.91,62.23,11.53
3/12/2012,5.86,62.28,11.37
3/13/2012,5.91,61.83,11.27
3/14/2012,5.96,61.65,11.51
3/15/2012,5.99,61.65,11.31
3/16/2012,6.03,61.03,11.25
3/17/2012,6.03,61.03,11.25
3/18/2012,6.03,61.03,11.25
3/19/2012,6.06,61.06,11.26
3/20/2012,6.1,61.12,10.92
3/21/2012,5.98,61.21,11.01
3/22/2012,5.98,61.27,10.54
3/23/2012,5.74,60.93,10.69
3/24/2012,5.74,60.93,10.69
3/25/2012,5.74,60.93,10.69
3/26/2012,5.63,60.65,10.65
3/27/2012,5.65,60.81,10.88
3/28/2012,5.83,61.42,10.85
3/29/2012,6.01,61.79,10.55
3/30/2012,6.15,61.95,10.76
3/31/2012,6.15,61.95,10.76
4/1/2012,6.15,61.95,10.76
4/2/2012,6.02,63.25,10.11
4/3/2012,5.95,62.48,10.22
4/4/2012,5.94,61.96,9.95
4/5/2012,5.96,62.16,10.45
4/6/2012,5.96,62.16,10.45
4/7/2012,5.96,62.16,10.45
4/8/2012,5.96,62.16,10.45
4/9/2012,5.96,62.16,10.45
4/10/2012,5.94,61.72,10.52
4/11/2012,6,61.05,10.65
4/12/2012,6.1,60.74,10.77
4/13/2012,6.16,61.38,10.84
4/14/2012,6.16,61.38,10.84
4/15/2012,6.16,61.38,10.84
4/16/2012,6.1,61.14,10.55
4/17/2012,6.07,60.72,10.75
4/18/2012,5.99,60.26,10.83
4/19/2012,6,59.9,10.93
4/20/2012,6.01,59.87,10.94
4/21/2012,6.01,59.87,10.94
4/22/2012,6.01,59.87,10.94
4/23/2012,5.98,59.89,10.71
4/24/2012,5.95,59.75,10.74
4/25/2012,5.86,59.8,10.69
4/26/2012,5.9,59.53,10.84
4/27/2012,5.93,59.27,10.85
4/28/2012,5.93,59.27,10.85
4/29/2012,5.93,59.27,10.85
4/30/2012,6.11,56.13,11.07
5/1/2012,6.25,55.06,11.08
5/2/2012,6.13,54.71,10.74
5/3/2012,6.16,55.09,10.66
5/4/2012,6.15,55.02,10.28
5/5/2012,6.15,55.02,10.28
5/6/2012,6.15,55.02,10.28
5/7/2012,6.15,55.02,10.3
5/8/2012,5.87,54,10.36
5/9/2012,5.9,54.51,10.29
5/10/2012,5.97,54.39,10.28
5/11/2012,5.99,54.85,10.36
5/12/2012,5.99,54.85,10.36
5/13/2012,5.99,54.85,10.36
5/14/2012,5.92,54.55,10.19
5/15/2012,5.86,54.74,10.07
5/16/2012,5.82,54.81,10.13
5/17/2012,5.7,55.15,10.16
5/18/2012,5.55,54.92,10.09
5/19/2012,5.55,54.92,10.09
5/20/2012,5.55,54.92,10.09
5/21/2012,5.4,54.67,10.29
5/22/2012,5.34,54.22,10.48
5/23/2012,5.3,54.28,10.31
5/24/2012,5.35,54.4,10.37
5/25/2012,5.3,55.42,10.38
5/26/2012,5.3,55.42,10.38
5/27/2012,5.3,55.42,10.38
5/28/2012,5.43,55.9,10.39
5/29/2012,5.44,56.57,10.16
5/30/2012,5.34,57.39,10.05
5/31/2012,5.38,57.43,9.97
6/1/2012,5.49,57.52,10.09
6/2/2012,5.49,57.52,10.09
6/3/2012,5.49,57.52,10.09
6/4/2012,5.49,57.52,10.15
6/5/2012,5.49,57.52,10.09
6/6/2012,5.6,56.5,10.09
6/7/2012,5.51,55.85,10.08
6/8/2012,5.53,56.27,10.17
6/9/2012,5.53,56.27,10.17
6/10/2012,5.53,56.27,10.17
6/11/2012,5.66,55.45,10.23
6/12/2012,5.64,54.9,10.27
6/13/2012,5.49,54.96,10.37
6/14/2012,5.42,55.07,10.34
6/15/2012,5.44,54.5,10.29
6/16/2012,5.44,54.5,10.29
6/17/2012,5.44,54.5,10.29
6/18/2012,5.41,54.79,10.82
6/19/2012,5.37,54.67,10.99
6/20/2012,5.48,54.79,10.92
6/21/2012,5.5,54.98,10.93
6/22/2012,5.48,55.76,11.44
6/23/2012,5.48,55.76,11.44
6/24/2012,5.48,55.76,11.44
6/25/2012,5.46,55.72,11.32
6/26/2012,5.46,55.58,11.3
6/27/2012,5.63,55.87,11.25
6/28/2012,5.54,55.98,11.27
6/29/2012,5.65,55.27,11.54
6/30/2012,5.65,55.27,11.54
7/1/2012,5.65,55.27,11.54
7/2/2012,5.67,57.4,11.38
7/3/2012,5.72,57.66,11.56
7/4/2012,5.76,57.97,11.54
7/5/2012,5.75,57.76,11.55
7/6/2012,5.78,57.77,11.26
7/7/2012,5.78,57.77,11.26
7/8/2012,5.78,57.77,11.26
7/9/2012,5.95,57.53,11.22
7/10/2012,5.68,57.27,11.16
7/11/2012,5.55,56.84,11.12
7/12/2012,5.64,57,10.96
7/13/2012,5.58,56.73,10.89
7/14/2012,5.58,56.73,10.89
7/15/2012,5.58,56.73,10.89
7/16/2012,5.53,56.53,10.81
7/17/2012,5.46,56.97,10.93
7/18/2012,5.3,57.03,10.52
7/19/2012,5.39,56.69,10.26
7/20/2012,5.4,56.83,10.41
7/21/2012,5.4,56.83,10.41
7/22/2012,5.4,56.83,10.41
7/23/2012,5.34,56.5,10.48
7/24/2012,5.33,57.22,10.49
7/25/2012,5.46,57.52,10.27
7/26/2012,5.46,56.76,10.37
7/27/2012,5.38,57.53,10.3
7/28/2012,5.38,57.53,10.3
7/29/2012,5.38,57.53,10.3
7/30/2012,5.41,58.9,10.04
7/31/2012,5.37,60.18,10.34
8/1/2012,5.23,60.68,10.4
8/2/2012,5.2,60.28,10.46
8/3/2012,5.18,60.37,10.58
8/4/2012,5.18,60.37,10.58
8/5/2012,5.18,60.37,10.58
8/6/2012,5.24,60.84,10.65
8/7/2012,5.37,60.93,10.72
8/8/2012,5.34,61.17,10.61
8/9/2012,5.35,61.17,10.56
8/10/2012,5.44,60.8,10.57
8/11/2012,5.44,60.8,10.57
8/12/2012,5.44,60.8,10.57
8/13/2012,5.53,61.07,10.79
8/14/2012,5.57,60.95,10.9
8/15/2012,5.42,60.17,10.78
8/16/2012,5.18,59.9,10.95
8/17/2012,5.34,60.12,10.95
8/18/2012,5.34,60.12,10.95
8/19/2012,5.34,60.12,10.95
8/20/2012,5.59,59.92,10.91
8/21/2012,5.58,59.77,11.16
8/22/2012,5.61,59.57,11.23
8/23/2012,5.58,59.1,11.36
8/24/2012,5.64,59.44,11.37
8/25/2012,5.64,59.44,11.37
8/26/2012,5.64,59.44,11.37
8/27/2012,5.63,59.44,11.36
8/28/2012,5.65,59.32,11.22
8/29/2012,5.58,59.32,10.99
8/30/2012,5.65,59.39,10.96
8/31/2012,5.7,59.12,11.22
9/1/2012,5.7,59.12,11.22
9/2/2012,5.7,59.12,11.22
9/3/2012,6,58.53,11.45
9/4/2012,5.97,58.29,11.4
9/5/2012,6,58.03,11.45
9/6/2012,6.03,57.93,11.45
9/7/2012,6.01,57.56,11.57
9/8/2012,6.01,57.56,11.57
9/9/2012,6.01,57.56,11.57
9/10/2012,6.01,57.18,11.2
9/11/2012,5.99,56.53,11.1
9/12/2012,6,56.02,11.25
9/13/2012,6.06,55.63,11.16
9/14/2012,6.22,55.4,10.91
9/15/2012,6.22,55.4,10.91
9/16/2012,6.22,55.4,10.91
9/17/2012,6.15,55.27,10.86
9/18/2012,6.08,55.18,10.89
9/19/2012,6.08,55.42,10.97
9/20/2012,6.14,55.37,11.04
9/21/2012,6.12,55.18,10.85
9/22/2012,6.12,55.18,10.85
9/23/2012,6.12,55.18,10.85
9/24/2012,6.05,55.26,10.68
9/25/2012,6.1,55.06,10.84
9/26/2012,6.17,55.43,10.98
9/27/2012,5.96,55.28,11.12
9/28/2012,5.86,55.42,11.17
9/29/2012,5.86,55.42,11.17
9/30/2012,5.86,55.42,11.17
10/1/2012,5.99,53.89,11.24
10/2/2012,6.03,54.03,11.2
10/3/2012,6.14,54.13,11.22
10/4/2012,6.14,54.16,11.03
10/5/2012,6.24,54.38,11.19
10/6/2012,6.24,54.38,11.19
10/7/2012,6.24,54.38,11.19
10/8/2012,6.44,55.01,11.32
10/9/2012,6.4,55.03,11.24
10/10/2012,6.47,54.58,11.15
10/11/2012,6.39,54.18,11.19
10/12/2012,6.41,53.65,11.2
10/13/2012,6.41,53.65,11.2
10/14/2012,6.41,53.65,11.2
10/15/2012,6.36,53.17,11.1
10/16/2012,6.33,53.41,11.39
10/17/2012,6.32,53.63,11.63
10/18/2012,6.42,53.71,11.49
10/19/2012,6.53,54.18,11.38
10/20/2012,6.53,54.18,11.38
10/21/2012,6.53,54.18,11.38
10/22/2012,6.76,54.13,11.37
10/23/2012,6.82,54.43,11.33
10/24/2012,6.75,54.06,11.13
10/25/2012,6.66,53.68,11.08
10/26/2012,6.8,53.8,11.25
10/27/2012,6.8,53.8,11.25
10/28/2012,6.8,53.8,11.25
10/29/2012,6.76,52.92,11.42
10/30/2012,6.67,53.1,11.48
10/31/2012,6.5,53.07,11.53
11/1/2012,6.39,53.18,11.38
11/2/2012,6.5,53.68,11.4
11/3/2012,6.5,53.68,11.4
11/4/2012,6.5,53.68,11.4
11/5/2012,6.42,54.38,11.53
11/6/2012,6.53,54.97,11.6
11/7/2012,6.49,54.61,11.48
11/8/2012,6.43,55.04,11.52
11/9/2012,6.47,55.28,11.58
11/10/2012,6.47,55.28,11.58
11/11/2012,6.47,55.28,11.58
11/12/2012,6.48,55.81,12.19
11/13/2012,6.52,55.63,11.64
11/14/2012,6.53,55.79,11.27
11/15/2012,6.62,56.16,10.67
11/16/2012,6.59,56.51,10.44
11/17/2012,6.59,56.51,10.44
11/18/2012,6.59,56.51,10.44
11/19/2012,6.51,56.15,10.33
11/20/2012,6.51,56.02,10.36
11/21/2012,6.59,55.79,10.35
11/22/2012,6.66,55.94,10.39
11/23/2012,6.7,55.81,10.6
11/24/2012,6.7,55.81,10.6
11/25/2012,6.7,55.81,10.6
11/26/2012,6.68,55.76,10.43
11/27/2012,6.69,55.84,10.46
11/28/2012,6.72,55.99,10.45
11/29/2012,6.7,55.8,10.26
11/30/2012,6.73,55.84,9.97
12/1/2012,6.73,55.84,9.97
12/2/2012,6.73,55.84,9.97
12/3/2012,6.86,57.84,9.8
12/4/2012,6.93,57.52,9.58
12/5/2012,7.04,57.17,9.94
12/6/2012,6.92,56.63,10.09
12/7/2012,6.9,56.46,10.39
12/8/2012,6.9,56.46,10.39
12/9/2012,6.9,56.46,10.39
12/10/2012,6.77,56.02,10.63
12/11/2012,6.76,55.51,10.44
12/12/2012,6.81,54.91,10.41
12/13/2012,6.64,55.07,10.34
12/14/2012,6.65,55.74,10.29
12/15/2012,6.65,55.74,10.29
12/16/2012,6.65,55.74,10.29
12/17/2012,6.58,55.72,10.23
12/18/2012,6.59,55.79,10.38
12/19/2012,6.58,55.84,10.66
12/20/2012,6.55,55.63,10.74
12/21/2012,6.37,55.74,10.66
12/22/2012,6.37,55.74,10.66
12/23/2012,6.37,55.74,10.66
12/24/2012,6.09,55.85,10.67
12/25/2012,6.05,55.83,10.67
12/26/2012,6.05,55.83,10.69
12/27/2012,6.18,56.03,10.61
12/28/2012,6.18,55.74,10.28
12/29/2012,6.18,55.74,10.28
12/30/2012,6.18,55.74,10.28
12/31/2012,6.17,55.63,10.25
1/1/2013,6.21,55.68,10.24
1/2/2013,6.18,55.08,10.19
1/3/2013,6.27,54.83,9.95
1/4/2013,6.35,55.18,9.97
1/5/2013,6.35,55.18,9.97
1/6/2013,6.35,55.18,9.97
1/7/2013,6.58,54.31,10.2
1/8/2013,6.58,54.06,10.05
1/9/2013,6.71,54.16,9.87
1/10/2013,6.71,53.73,9.77
1/11/2013,6.88,53.61,9.68
1/12/2013,6.88,53.61,9.68
1/13/2013,6.88,53.61,9.68
1/14/2013,6.79,53.62,9.68
1/15/2013,6.82,53.48,9.81
1/16/2013,6.91,53.8,9.47
1/17/2013,7.24,54.2,9.45
1/18/2013,6.95,54.5,9.08
1/19/2013,6.95,54.5,9.08
1/20/2013,6.95,54.5,9.08
1/21/2013,6.77,54.44,8.98
1/22/2013,6.78,54.3,9.36
1/23/2013,6.91,54.32,8.76
1/24/2013,6.69,54.58,8.54
1/25/2013,6.54,54.53,8.36
1/26/2013,6.54,54.53,8.36
1/27/2013,6.54,54.53,8.36
1/28/2013,6.62,55.86,8.42
1/29/2013,6.54,55.34,8.26
1/30/2013,6.53,55.03,8.12
1/31/2013,6.6,54.27,7.83
2/1/2013,6.71,54.78,8.56
2/2/2013,6.71,54.78,8.56
2/3/2013,6.71,54.78,8.56
2/4/2013,6.8,54.77,8.79
2/5/2013,6.77,55.3,8.71
2/6/2013,6.77,55.39,8.45
2/7/2013,6.79,55.44,8.44
2/8/2013,6.79,55.98,8.68
2/9/2013,6.79,55.98,8.68
2/10/2013,6.79,55.98,8.68
2/11/2013,6.72,56.12,8.68
2/12/2013,6.94,55.94,8.8
2/13/2013,6.8,56.32,9.36
2/14/2013,6.84,56.29,9.38
2/15/2013,6.74,56.23,9.31
2/16/2013,6.74,56.23,9.31
2/17/2013,6.74,56.23,9.31
2/18/2013,6.71,56.33,9.27
2/19/2013,6.76,56.72,8.91
2/20/2013,6.8,57.28,9.18
2/21/2013,6.95,57.42,9.44
2/22/2013,7.02,57.41,9.32
2/23/2013,7.02,57.41,9.32
2/24/2013,7.02,57.41,9.32
2/25/2013,7.7,59.14,8.77
2/26/2013,7.12,59.13,8.57
2/27/2013,7.07,58.97,8.72
2/28/2013,7,59.69,9.07
3/1/2013,7.07,59.93,8.9
3/2/2013,7.07,59.93,8.9
3/3/2013,7.07,59.93,8.9
3/4/2013,8.2,58.73,8.85
3/5/2013,7.48,58.27,8.49
3/6/2013,7.5,58.19,8.54
3/7/2013,7.6,58.44,8.62
3/8/2013,7.87,58.8,8.58
3/9/2013,7.87,58.8,8.58
3/10/2013,7.87,58.8,8.58
3/11/2013,9.05,58.87,8.33
3/12/2013,9.58,59.05,8.13
3/13/2013,8.65,58.5,7.94
3/14/2013,7.75,57.87,8.09
3/15/2013,7.2,57.42,8.15
3/16/2013,7.2,57.42,8.15
3/17/2013,7.2,57.42,8.15
3/18/2013,7.8,57.25,7.93
3/19/2013,8.66,56.65,7.87
3/20/2013,9.67,56.54,8.28
3/21/2013,9.8,56.23,8.68
3/22/2013,10.5,56.11,8.44
3/23/2013,10.5,56.11,8.44
3/24/2013,10.5,56.11,8.44
3/25/2013,10,56.18,8.69
3/26/2013,9.75,56.35,8.81
3/27/2013,9.36,56.35,9.07
3/28/2013,9.35,56.25,9.01
3/29/2013,9.35,56.25,9
3/30/2013,9.35,56.25,9
3/31/2013,9.35,56.25,9
4/1/2013,9.35,56.25,9.01
4/2/2013,7.81,51.73,9.07
4/3/2013,8.4,52.92,9.06
4/4/2013,8.19,53.3,9.14
4/5/2013,7.98,53.08,9.27
4/6/2013,7.98,53.08,9.27
4/7/2013,7.98,53.08,9.27
4/8/2013,7.3,53.33,9.32
4/9/2013,7.27,52.66,8.98
4/10/2013,6.93,52.82,8.6
4/11/2013,6.98,53.01,8.57
4/12/2013,6.76,53.49,8.93
4/13/2013,6.76,53.49,8.93
4/14/2013,6.76,53.49,8.93
4/15/2013,6.79,53.39,8.97
4/16/2013,6.74,53.79,7.53
4/17/2013,6.68,53.59,7.23
4/18/2013,6.67,53.4,7.49
4/19/2013,6.68,53.81,7.53
4/20/2013,6.68,53.81,7.53
4/21/2013,6.68,53.81,7.53
4/22/2013,6.46,53.98,7.36
4/23/2013,6.44,54.08,7.52
4/24/2013,6.56,53.97,7.45
4/25/2013,6.56,53.43,7.4
4/26/2013,6.55,53.09,7.52
4/27/2013,6.55,53.09,7.52
4/28/2013,6.55,53.09,7.52
4/29/2013,6.62,54.8,7.69
4/30/2013,6.47,53.94,7.55
5/1/2013,6.53,53.43,7.55
5/2/2013,6.42,53.7,7.5
5/3/2013,6.42,53.89,8.07
5/4/2013,6.42,53.89,8.07
5/5/2013,6.42,53.89,8.07
5/6/2013,6.42,53.89,8.17
5/7/2013,6.48,54.14,8.07
5/8/2013,6.43,53.81,7.88
5/9/2013,6.39,54.08,7.87
5/10/2013,6.4,54.25,7.75
5/11/2013,6.4,54.25,7.75
5/12/2013,6.4,54.25,7.75
5/13/2013,6.48,53.8,7.68
5/14/2013,6.61,54.24,7.89
5/15/2013,6.62,54.32,7.99
5/16/2013,6.6,53.76,8.02
5/17/2013,6.5,53.95,7.91
5/18/2013,6.5,53.95,7.91
5/19/2013,6.5,53.95,7.91
5/20/2013,6.71,53.87,7.9
5/21/2013,6.83,54.26,7.94
5/22/2013,6.93,54.54,7.76
5/23/2013,6.93,54.5,7.83
5/24/2013,6.93,54.23,7.96
5/25/2013,6.93,54.23,7.96
5/26/2013,6.93,54.23,7.96
5/27/2013,6.93,54.23,7.9
5/28/2013,6.69,54.54,8.02
5/29/2013,6.73,54.32,8.13
5/30/2013,6.67,53.92,8.16
5/31/2013,6.65,54.12,8.28
6/1/2013,6.65,54.12,8.28
6/2/2013,6.65,54.12,8.28
6/3/2013,6.49,51.19,8.26
6/4/2013,6.3,50.81,8.29
6/5/2013,6.24,50.48,8.25
6/6/2013,6.32,49.8,8.3
6/7/2013,6,49.65,8.41
6/8/2013,6,49.65,8.41
6/9/2013,6,49.65,8.41
6/10/2013,6.05,49.21,8.36
6/11/2013,5.94,48.34,8.48
6/12/2013,6.18,47.97,8.74
6/13/2013,6.21,47.51,8.68
6/14/2013,6.18,47.36,8.97
6/15/2013,6.18,47.36,8.97
6/16/2013,6.18,47.36,8.97
6/17/2013,6,47.19,8.8
6/18/2013,5.75,47.67,8.88
6/19/2013,5.9,47.61,8.66
6/20/2013,5.86,48.27,8.65
6/21/2013,5.5,48.41,8.63
6/22/2013,5.5,48.41,8.63
6/23/2013,5.5,48.41,8.63
6/24/2013,5.39,48.31,8.63
6/25/2013,6.18,48.46,8.55
6/26/2013,6.27,48.57,8.66
6/27/2013,6.27,49.03,8.7
6/28/2013,6.36,49.15,8.49
6/29/2013,6.36,49.15,8.49
6/30/2013,6.36,49.15,8.49
7/1/2013,6.42,48.41,8.55
7/2/2013,6.47,48.49,8.58
7/3/2013,6.52,48.5,8.91
7/4/2013,6.48,49.08,8.82
7/5/2013,6.43,50.36,8.59
7/6/2013,6.43,50.36,8.59
7/7/2013,6.43,50.36,8.59
7/8/2013,6.5,50.07,8.56
7/9/2013,6.55,50.47,8.5
7/10/2013,6.58,49.91,8.42
7/11/2013,6.56,49.55,8.47
7/12/2013,6.47,49.35,8.43
7/13/2013,6.47,49.35,8.43
7/14/2013,6.47,49.35,8.43
7/15/2013,6.45,49.59,8.41
7/16/2013,6.48,49.65,8.5
7/17/2013,6.5,49.47,8.49
7/18/2013,6.52,49.24,8.48
7/19/2013,6.49,48.89,8.53
7/20/2013,6.49,48.89,8.53
7/21/2013,6.49,48.89,8.53
7/22/2013,6.51,48.41,8.55
7/23/2013,6.59,48.74,8.6
7/24/2013,6.57,48.77,8.62
7/25/2013,6.59,48.98,8.63
7/26/2013,6.57,48.73,8.64
7/27/2013,6.57,48.73,8.64
7/28/2013,6.57,48.73,8.64
7/29/2013,6.58,50.59,8.66
7/30/2013,6.58,50.82,8.65
7/31/2013,6.7,50.35,8.7
8/1/2013,6.52,50.23,8.7
8/2/2013,6.47,49.46,8.74
8/3/2013,6.47,49.46,8.74
8/4/2013,6.47,49.46,8.74
8/5/2013,6.5,49.05,8.74
8/6/2013,6.59,48.81,8.86
8/7/2013,6.68,48.43,8.79
8/8/2013,6.58,48.28,8.82
8/9/2013,6.64,48.56,8.75
8/10/2013,6.64,48.56,8.75
8/11/2013,6.64,48.56,8.75
8/12/2013,6.49,48.64,8.63
8/13/2013,6.51,48.77,8.62
8/14/2013,6.5,48.59,8.64
8/15/2013,6.47,48.5,8.63
8/16/2013,6.45,48.39,8.64
8/17/2013,6.45,48.39,8.64
8/18/2013,6.45,48.39,8.64
8/19/2013,6.43,48.18,8.61
8/20/2013,6.43,48.12,8.65
8/21/2013,6.42,48.09,8.62
8/22/2013,6.45,48.58,8.78
8/23/2013,6.3,48.61,8.73
8/24/2013,6.3,48.61,8.73
8/25/2013,6.3,48.61,8.73
8/26/2013,6.32,48.61,8.74
8/27/2013,6.39,48.62,8.85
8/28/2013,6.37,48.53,8.88
8/29/2013,6.35,48.79,8.85
8/30/2013,6.38,48.87,8.83
8/31/2013,6.38,48.87,8.83
9/1/2013,6.38,48.87,8.83
9/2/2013,6.47,49.12,8.75
9/3/2013,6.48,49.19,8.66
9/4/2013,6.43,48.88,8.77
9/5/2013,6.48,49.2,9.11
9/6/2013,6.54,48.69,9.54
9/7/2013,6.54,48.69,9.54
9/8/2013,6.54,48.69,9.54
9/9/2013,6.6,48.57,9.41
9/10/2013,6.63,48.51,9.27
9/11/2013,6.68,48.34,9.36
9/12/2013,6.73,48.46,9.63
9/13/2013,6.68,48.53,9.45
9/14/2013,6.68,48.53,9.45
9/15/2013,6.68,48.53,9.45
9/16/2013,6.7,48.26,9.52
9/17/2013,6.67,48.86,9.69
9/18/2013,6.71,48.94,9.55
9/19/2013,6.65,48.56,9.44
9/20/2013,6.69,48.56,9.44
9/21/2013,6.69,48.56,9.44
9/22/2013,6.69,48.56,9.44
9/23/2013,6.56,48.84,9.48
9/24/2013,6.53,48.99,9.46
9/25/2013,6.5,48.82,9.46
9/26/2013,6.53,49.02,9.53
9/27/2013,6.47,48.57,9.44
9/28/2013,6.47,48.57,9.44
9/29/2013,6.47,48.57,9.44
9/30/2013,6.34,51.01,9.13
10/1/2013,6.29,50.36,9.22
10/2/2013,6.3,50.87,9.34
10/3/2013,6.31,50.96,9.37
10/4/2013,6.37,51.58,9.23
10/5/2013,6.37,51.58,9.23
10/6/2013,6.37,51.58,9.23
10/7/2013,6.63,51.65,9.14
10/8/2013,6.57,51.41,9.03
10/9/2013,6.68,51.91,8.98
10/10/2013,6.6,51.9,8.92
10/11/2013,6.66,51.67,8.83
10/12/2013,6.66,51.67,8.83
10/13/2013,6.66,51.67,8.83
10/14/2013,6.69,51.51,9.01
10/15/2013,6.6,51.6,9.12
10/16/2013,6.55,51.98,9.45
10/17/2013,6.5,51.68,9.31
10/18/2013,6.44,51.7,9.27
10/19/2013,6.44,51.7,9.27
10/20/2013,6.44,51.7,9.27
10/21/2013,6.59,51.86,8.81
10/22/2013,6.57,51.69,8.91
10/23/2013,6.62,51.8,8.86
10/24/2013,6.48,51.9,8.82
10/25/2013,6.5,51.93,9.18
10/26/2013,6.5,51.93,9.18
10/27/2013,6.5,51.93,9.18
10/28/2013,6.5,53.56,9.05
10/29/2013,6.49,53.71,9.28
10/30/2013,6.68,53.34,9.17
10/31/2013,6.3,52.13,9.01
11/1/2013,6.68,52.19,8.82
11/2/2013,6.68,52.19,8.82
11/3/2013,6.68,52.19,8.82
11/4/2013,6.6,52.06,8.8
11/5/2013,6.73,51.89,8.94
